431,126
111,127
318,127
763,127
829,127
857,127
927,127
107,128
224,128
430,129
540,129
554,129
584,129
852,129
863,129
12,130
96,130
110,130
231,130
277,130
534,130
617,130
140,132
209,132
219,133
710,133
57,134
227,134
620,134
409,135
468,135
629,135
678,136
828,136
165,137
338,137
899,137
55,138
151,138
250,138
258,138
821,138
98,139
469,139
496,139
19,140
212,140
614,140
113,141
136,141
214,141
295,141
676,141
11,142
510,142
787,142
873,142
892,142
959,142
235,143
478,143
253,144
379,144
570,144
646,144
226,145
319,145
539,145
553,145
864,145
872,145
62,146
486,146
932,146
980,146
120,147
132,147
389,147
788,147
128,148
314,148
555,148
908,148
630,149
923,149
263,150
330,150
585,150
723,150
807,150
971,150
145,151
311,151
497,151
543,151
696,151
827,151
472,152
512,152
765,152
501,153
712,153
259,154
341,154
359,154
557,154
650,154
877,154
591,155
825,155
302,156
666,156
887,156
999,156
356,158
714,158
906,158
604,159
777,159
402,160
9,161
94,161
158,161
173,161
730,161
856,161
878,161
950,161
5,162
471,162
599,162
675,162
838,162
89,163
367,163
992,163
69,164
126,164
239,164
853,164
996,164
215,165
425,165
704,165
865,165
421,166
404,167
752,167
272,168
602,168
664,168
688,169
59,170
508,170
683,170
799,170
934,170
83,171
271,171
439,171
490,171
929,171
149,172
266,172
284,172
386,172
447,172
560,172
818,172
822,172
960,172
748,173
954,173
607,174
708,174
725,174
753,174
294,175
123,176
647,176
900,176
396,177
442,177
837,177
841,177
80,178
505,178
677,178
695,178
195,179
579,179
339,180
398,180
498,180
850,180
926,180
848,181
306,182
322,182
566,182
859,182
947,182
355,183
679,183
782,184
63,185
188,185
192,185
342,185
139,186
532,186
915,186
121,187
276,187
637,187
2,188
44,188
84,188
273,188
308,188
26,189
366,189
909,189
538,190
624,190
732,190
394,191
572,191
649,191
345,192
383,193
544,194
682,194
758,194
766,194
870,194
124,195
640,195
804,195
806,195
846,195
247,196
299,196
603,196
726,196
101,197
232,197
722,197
738,197
869,198
890,198
3,199
49,199
117,199
360,199
684,199
813,199
898,199
998,199
51,200
103,200
201,200
800,200
36,201
254,201
432,201
479,201
905,201
137,202
166,203
578,203
740,203
703,204
830,204
930,204
936,204
97,205
237,205
293,205
583,205
661,205
824,205
871,205
40,206
61,206
102,206
202,206
225,206
990,206
942,207
997,207
8,208
189,208
663,208
718,208
843,208
875,208
167,209
286,209
473,209
485,209
182,210
509,210
587,210
400,211
791,211
834,211
70,212
115,212
965,212
66,213
433,213
888,213
282,214
611,215
746,215
287,216
475,216
541,216
144,217
252,217
378,217
517,217
685,217
736,217
65,218
393,218
619,218
176,219
377,219
222,220
270,220
581,220
729,220
764,220
77,221
79,221
23,222
133,222
148,222
285,222
706,222
868,222
296,223
312,223
744,223
138,224
835,224
73,225
119,225
221,225
527,225
594,225
545,226
605,227
654,227
687,227
68,228
95,228
122,228
792,228
941,228
21,229
420,230
741,230
327,231
390,231
446,231
655,231
754,231
823,231
502,232
674,232
711,232
894,232
911,232
105,233
206,233
424,233
524,233
883,233
450,234
455,234
832,234
52,235
444,235
931,235
58,236
153,236
365,236
536,236
551,236
919,236
951,236
17,237
134,237
476,237
886,237
547,238
24,239
459,239
495,239
789,239
976,240
977,240
141,241
414,241
550,241
638,241
388,242
72,243
303,243
315,243
332,243
751,243
522,244
361,245
565,245
721,245
775,245
946,245
963,245
90,246
456,246
642,246
681,246
87,247
310,247
313,247
948,247
31,248
774,248
862,248
893,248
375,249
669,249
820,249
108,250
255,250
297,250
363,250
417,250
759,250
902,250
440,251
491,251
707,252
910,252
924,252
407,253
920,253
47,254
265,254
700,254
969,254
814,255
438,256
921,256
995,256
185,257
922,257
399,258
755,258
174,259
236,259
291,259
428,259
483,259
636,259
114,260
380,260
811,260
593,261
757,261
78,262
506,262
882,262
985,262
443,263
705,263
280,264
484,264
876,264
957,264
180,265
372,265
519,265
656,265
785,265
944,265
979,265
256,266
689,266
521,267
184,268
783,268
955,268
233,269
415,269
562,269
609,269
242,270
262,270
373,270
406,270
477,270
157,271
269,271
289,271
301,271
964,271
994,271
35,272
179,272
632,272
701,272
879,272
92,273
780,274
60,275
268,275
493,275
507,275
575,275
731,275
974,275
223,276
229,276
449,276
797,276
191,277
779,277
855,277
466,278
836,278
866,278
962,278
981,278
546,279
556,279
116,280
778,280
16,281
411,281
592,281
595,281
833,281
839,281
331,282
698,282
762,282
770,282
325,283
717,283
761,283
514,284
621,284
1000,284
408,285
756,285
196,286
819,286
831,286
984,286
171,287
288,287
353,287
410,287
463,287
851,287
397,288
691,288
988,288
582,289
975,289
86,290
891,290
88,291
213,291
606,291
635,291
904,292
33,293
100,293
693,293
82,294
220,294
248,294
349,294
542,294
616,294
623,294
309,295
357,295
470,295
529,295
598,295
945,295
198,296
264,296
451,296
528,296
328,297
482,297
613,297
13,298
56,298
127,298
155,298
161,298
241,298
559,298
793,298
812,299
28,300
298,300
658,300
803,300
